rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_AltMSL,gps_SIV,gps_FixType,gps_GroundSpeed,humidity_%,degC,
08/27/2024,21:01:12.62,08/28/2024,04:00:50.000,376850101,-1217899831,103402,132644,28,3,6071,27.43,27.22,
08/27/2024,21:01:13.62,08/28/2024,04:00:50.000,376850133,-1217901052,103199,132441,28,3,4744,27.63,27.09,
08/27/2024,21:01:15.60,08/28/2024,04:00:52.000,376850163,-1217901557,103108,132350,28,3,4195,27.73,27.13,
08/27/2024,21:01:16.60,08/28/2024,04:00:53.000,376850212,-1217902001,102922,132164,28,3,3741,27.81,27.05,
08/27/2024,21:01:17.65,08/28/2024,04:00:54.000,376850279,-1217902367,102625,131866,27,3,3052,28.05,27.01,
08/27/2024,21:01:18.65,08/28/2024,04:00:55.000,376850383,-1217902651,102369,131611,28,3,2578,28.12,27.01,
08/27/2024,21:01:19.65,08/28/2024,04:00:56.000,376850536,-1217902878,102242,131484,28,3,2488,28.18,27.02,
08/27/2024,21:01:20.65,08/28/2024,04:00:57.000,376850772,-1217903052,102166,131408,28,3,3166,28.30,26.99,
08/27/2024,21:01:21.65,08/28/2024,04:00:58.000,376851114,-1217903189,102027,131268,28,3,4269,28.35,27.02,
08/27/2024,21:01:22.65,08/28/2024,04:00:59.000,376851570,-1217903287,102040,131281,28,3,5424,28.26,26.97,
08/27/2024,21:01:23.65,08/28/2024,04:01:00.000,376852103,-1217903322,102017,131259,28,3,6127,28.24,26.98,
08/27/2024,21:01:24.65,08/28/2024,04:01:01.000,376852690,-1217903329,102077,131318,28,3,6634,28.56,26.96,
08/27/2024,21:01:25.65,08/28/2024,04:01:02.000,376853318,-1217903332,101904,131146,28,3,7055,28.88,26.90,
08/27/2024,21:01:26.65,08/28/2024,04:01:03.000,376853979,-1217903313,102451,131692,28,3,7542,28.88,26.99,
08/27/2024,21:01:27.65,08/28/2024,04:01:04.000,376854678,-1217903282,102368,131609,28,3,7842,28.62,27.03,
08/27/2024,21:01:28.65,08/28/2024,04:01:05.000,376855402,-1217903257,102343,131584,28,3,8121,28.62,27.05,
08/27/2024,21:01:29.65,08/28/2024,04:01:06.000,376856156,-1217903237,102392,131632,28,3,8439,28.56,27.05,
08/27/2024,21:01:30.65,08/28/2024,04:01:07.000,376856931,-1217903232,102391,131631,27,3,8703,28.46,27.11,
08/27/2024,21:01:31.65,08/28/2024,04:01:08.000,376857737,-1217903234,102300,131541,27,3,9022,28.38,27.13,
08/27/2024,21:01:32.65,08/28/2024,04:01:09.000,376858555,-1217903233,102310,131551,28,3,9095,28.22,27.16,
08/27/2024,21:01:33.65,08/28/2024,04:01:10.000,376859378,-1217903227,102274,131514,28,3,9175,28.11,27.03,
08/27/2024,21:01:34.65,08/28/2024,04:01:11.000,376860216,-1217903228,102272,131512,28,3,9340,28.03,27.10,
08/27/2024,21:01:35.65,08/28/2024,04:01:12.000,376861057,-1217903234,102505,131745,28,3,9342,28.01,27.15,
08/27/2024,21:01:36.65,08/28/2024,04:01:13.000,376861908,-1217903232,102601,131840,28,3,9480,27.97,27.17,
08/27/2024,21:01:37.65,08/28/2024,04:01:14.000,376862754,-1217903221,102919,132159,27,3,9313,27.91,27.13,
08/27/2024,21:01:38.65,08/28/2024,04:01:15.000,376863579,-1217903228,103122,132361,28,3,9063,27.95,27.18,
08/27/2024,21:01:39.65,08/28/2024,04:01:16.000,376864387,-1217903239,103145,132384,27,3,8918,27.80,27.14,
08/27/2024,21:01:40.65,08/28/2024,04:01:17.000,376865186,-1217903256,103173,132412,28,3,8895,27.88,27.22,
08/27/2024,21:01:41.65,08/28/2024,04:01:18.000,376865980,-1217903277,103170,132409,28,3,8818,27.78,27.20,
08/27/2024,21:01:42.65,08/28/2024,04:01:19.000,376866753,-1217903268,103208,132447,28,3,8510,27.76,27.25,
08/27/2024,21:01:43.65,08/28/2024,04:01:20.000,376867492,-1217903242,103239,132478,27,3,8107,27.55,27.15,
08/27/2024,21:01:44.65,08/28/2024,04:01:21.000,376868177,-1217903207,103346,132584,28,3,7442,27.48,27.04,
08/27/2024,21:01:45.65,08/28/2024,04:01:22.000,376868812,-1217903168,103254,132492,28,3,6892,27.52,27.06,
08/27/2024,21:01:46.65,08/28/2024,04:01:23.000,376869393,-1217903128,103311,132550,28,3,6306,27.41,27.13,
08/27/2024,21:01:47.66,08/28/2024,04:01:24.000,376869902,-1217903194,103408,132646,28,3,5524,27.47,27.16,
08/27/2024,21:01:48.66,08/28/2024,04:01:25.000,376870322,-1217903417,103467,132706,28,3,5050,27.44,27.15,
08/27/2024,21:01:49.66,08/28/2024,04:01:26.000,376870638,-1217903814,103419,132657,28,3,5006,27.44,27.08,
08/27/2024,21:01:50.66,08/28/2024,04:01:27.000,376870944,-1217904944,103080,132318,28,3,5418,27.65,27.09,
08/27/2024,21:01:52.63,08/28/2024,04:01:29.000,376870979,-1217905543,102938,132176,28,3,5318,27.50,27.09,
08/27/2024,21:01:53.63,08/28/2024,04:01:30.000,376870985,-1217906125,102880,132119,28,3,4985,27.47,27.13,
08/27/2024,21:01:54.63,08/28/2024,04:01:31.000,376870985,-1217907013,102551,131790,28,3,3084,27.31,27.11,
08/27/2024,21:01:56.60,08/28/2024,04:01:33.000,376870975,-1217907320,102490,131729,28,3,2520,27.32,27.12,
08/27/2024,21:01:57.60,08/28/2024,04:01:34.000,376870974,-1217907595,102393,131632,28,3,2480,27.35,27.10,
08/27/2024,21:01:58.60,08/28/2024,04:01:35.000,376871012,-1217907803,102271,131510,28,3,1902,27.26,27.13,
08/27/2024,21:01:59.65,08/28/2024,04:01:36.000,376871097,-1217907963,102217,131456,28,3,1717,27.35,27.16,
08/27/2024,21:02:00.65,08/28/2024,04:01:37.000,376871202,-1217908127,102106,131345,28,3,2497,27.35,27.18,
08/27/2024,21:02:01.66,08/28/2024,04:01:38.000,376871360,-1217908315,102132,131370,28,3,3684,27.34,27.22,
08/27/2024,21:02:02.66,08/28/2024,04:01:39.000,376871619,-1217908489,102139,131377,28,3,5017,27.34,27.21,
08/27/2024,21:02:03.66,08/28/2024,04:01:40.000,376872012,-1217908619,102044,131282,27,3,6419,27.59,27.32,
08/27/2024,21:02:04.66,08/28/2024,04:01:41.000,376872543,-1217908700,102048,131287,28,3,7663,27.38,27.31,
08/27/2024,21:02:05.66,08/28/2024,04:01:42.000,376873198,-1217908734,101915,131154,28,3,8748,27.39,27.36,
08/27/2024,21:02:06.66,08/28/2024,04:01:43.000,376873961,-1217908744,101888,131127,28,3,9592,27.32,27.36,
08/27/2024,21:02:07.66,08/28/2024,04:01:44.000,376874804,-1217908747,101792,131030,28,3,10156,27.24,27.35,
08/27/2024,21:02:08.66,08/28/2024,04:01:45.000,376875706,-1217908762,101373,130611,28,3,10496,27.21,27.28,
08/27/2024,21:02:09.66,08/28/2024,04:01:46.000,376876646,-1217908768,101190,130428,28,3,10694,27.22,27.26,
08/27/2024,21:02:10.66,08/28/2024,04:01:47.000,376877605,-1217908748,101282,130520,28,3,10352,27.26,27.22,
08/27/2024,21:02:11.66,08/28/2024,04:01:48.000,376878542,-1217908714,101449,130687,28,3,9646,27.30,27.24,
08/27/2024,21:02:12.66,08/28/2024,04:01:49.000,376879431,-1217908690,101644,130882,28,3,8401,27.35,27.25,
08/27/2024,21:02:13.66,08/28/2024,04:01:50.000,376880221,-1217908680,101736,130973,28,3,7124,27.24,27.22,
08/27/2024,21:02:14.66,08/28/2024,04:01:51.000,376880901,-1217908675,101743,130980,28,3,5736,27.35,27.29,
08/27/2024,21:02:15.66,08/28/2024,04:01:52.000,376881460,-1217908666,101752,130990,28,3,4106,27.25,27.32,
08/27/2024,21:02:16.66,08/28/2024,04:01:53.000,376881875,-1217908651,101849,131086,28,3,2232,27.13,27.30,
08/27/2024,21:02:17.66,08/28/2024,04:01:54.000,376882126,-1217908642,102012,131249,28,3,888,27.09,27.28,
08/27/2024,21:02:18.66,08/28/2024,04:01:55.000,376882241,-1217908636,101956,131193,28,3,28,26.98,27.30,
08/27/2024,21:02:19.66,08/28/2024,04:01:56.000,376882268,-1217908639,101999,131237,28,3,10,27.14,27.34,
08/27/2024,21:02:20.66,08/28/2024,04:01:57.000,376882267,-1217908639,101929,131166,27,3,15,26.97,27.36,
08/27/2024,21:02:21.66,08/28/2024,04:01:58.000,376882264,-1217908645,101941,131178,28,3,13,26.94,27.34,
08/27/2024,21:02:22.66,08/28/2024,04:01:59.000,376882262,-1217908650,101890,131127,28,3,15,26.94,27.34,
08/27/2024,21:02:23.66,08/28/2024,04:02:00.000,376882263,-1217908656,101827,131064,28,3,13,27.06,27.33,
08/27/2024,21:02:24.66,08/28/2024,04:02:01.000,376882262,-1217908664,101783,131020,28,3,6,26.83,27.34,
08/27/2024,21:02:25.66,08/28/2024,04:02:02.000,376882260,-1217908673,101768,131006,28,3,15,27.03,27.36,
08/27/2024,21:02:26.66,08/28/2024,04:02:03.000,376882259,-1217908682,101691,130928,28,3,26,26.89,27.37,
08/27/2024,21:02:27.66,08/28/2024,04:02:04.000,376882259,-1217908686,101582,130819,26,3,18,26.95,27.36,
08/27/2024,21:02:28.66,08/28/2024,04:02:05.000,376882258,-1217908690,101423,130661,27,3,18,26.86,27.39,
08/27/2024,21:02:29.66,08/28/2024,04:02:06.000,376882257,-1217908690,101233,130470,27,3,13,26.81,27.36,
08/27/2024,21:02:31.63,08/28/2024,04:02:08.000,376882251,-1217908697,101112,130349,27,3,11,26.87,27.38,
08/27/2024,21:02:32.63,08/28/2024,04:02:09.000,376882246,-1217908700,100942,130179,26,3,4,26.75,27.42,
08/27/2024,21:02:33.63,08/28/2024,04:02:10.000,376882241,-1217908701,100781,130018,26,3,7,26.96,27.38,
08/27/2024,21:02:34.63,08/28/2024,04:02:11.000,376882236,-1217908700,100638,129876,26,3,5,26.84,27.36,
08/27/2024,21:02:35.63,08/28/2024,04:02:12.000,376882232,-1217908702,100503,129740,26,3,14,26.84,27.36,
08/27/2024,21:02:36.63,08/28/2024,04:02:13.000,376882232,-1217908702,100390,129628,26,3,8,26.88,27.36,
08/27/2024,21:02:37.63,08/28/2024,04:02:14.000,376882230,-1217908703,100259,129497,26,3,25,26.92,27.36,
08/27/2024,21:02:38.63,08/28/2024,04:02:15.000,376882229,-1217908702,100219,129456,26,3,18,26.73,27.40,
08/27/2024,21:02:39.63,08/28/2024,04:02:16.000,376882225,-1217908702,100118,129355,26,3,22,26.90,27.35,
08/27/2024,21:02:40.63,08/28/2024,04:02:17.000,376882222,-1217908701,100093,129331,26,3,12,26.85,27.45,
08/27/2024,21:02:41.63,08/28/2024,04:02:18.000,376882220,-1217908701,100034,129271,26,3,12,26.94,27.38,
08/27/2024,21:02:42.63,08/28/2024,04:02:19.000,376882218,-1217908702,99912,129149,26,3,20,26.85,27.36,
08/27/2024,21:02:43.63,08/28/2024,04:02:20.000,376882214,-1217908702,99771,129008,26,3,19,26.84,27.38,
08/27/2024,21:02:44.63,08/28/2024,04:02:21.000,376882210,-1217908702,99483,128720,25,3,274,26.98,27.35,
08/27/2024,21:02:45.63,08/28/2024,04:02:22.000,376882225,-1217908696,99252,128489,26,3,1491,27.00,27.40,
08/27/2024,21:02:46.63,08/28/2024,04:02:23.000,376882322,-1217908691,99246,128483,26,3,3062,26.86,27.37,
08/27/2024,21:02:47.63,08/28/2024,04:02:24.000,376882554,-1217908687,99194,128431,26,3,4695,26.85,27.39,
08/27/2024,21:02:48.63,08/28/2024,04:02:25.000,376882935,-1217908681,99391,128628,26,3,6197,26.79,27.37,
08/27/2024,21:02:49.63,08/28/2024,04:02:26.000,376883453,-1217908671,99731,128968,26,3,7620,27.02,27.43,
08/27/2024,21:02:50.63,08/28/2024,04:02:27.000,376884102,-1217908664,99888,129125,26,3,9005,26.81,27.48,
08/27/2024,21:02:51.63,08/28/2024,04:02:28.000,376884878,-1217908647,99919,129155,26,3,9940,26.87,27.49,
08/27/2024,21:02:52.63,08/28/2024,04:02:29.000,376885754,-1217908619,100156,129392,26,3,11002,26.82,27.45,
08/27/2024,21:02:53.63,08/28/2024,04:02:30.000,376886721,-1217908599,100045,129281,26,3,11892,26.67,27.36,
08/27/2024,21:02:54.63,08/28/2024,04:02:31.000,376887777,-1217908578,100124,129361,26,3,12683,26.70,27.36,
08/27/2024,21:02:55.63,08/28/2024,04:02:32.000,376888905,-1217908572,100211,129447,26,3,13285,26.59,27.43,
08/27/2024,21:02:56.63,08/28/2024,04:02:33.000,376890086,-1217908583,100211,129456,26,3,14195,26.55,27.65,
08/27/2024,21:02:58.60,08/28/2024,04:02:35.000,376892594,-1217908609,100220,129504,26,3,14626,26.37,27.53,
08/27/2024,21:02:59.60,08/28/2024,04:02:36.000,376893904,-1217908617,100269,129369,26,3,15125,26.44,27.45,
08/27/2024,21:03:00.61,08/28/2024,04:02:37.000,376895256,-1217908591,100134,128972,26,3,15373,26.37,27.45,
08/27/2024,21:03:01.61,08/28/2024,04:02:38.000,376896637,-1217908557,99737,128510,26,3,15506,26.26,27.46,
08/27/2024,21:03:02.61,08/28/2024,04:02:39.000,376898035,-1217908536,99276,128433,26,3,15618,26.35,27.41,
08/27/2024,21:03:03.61,08/28/2024,04:02:40.000,376899441,-1217908530,99199,128480,26,3,15429,26.30,27.38,
08/27/2024,21:03:04.61,08/28/2024,04:02:41.000,376900838,-1217908541,99246,128302,26,3,15559,26.37,27.36,
08/27/2024,21:03:05.61,08/28/2024,04:02:42.000,376902240,-1217908539,99068,128302,26,3,15611,26.32,27.31,
08/27/2024,21:03:07.58,08/28/2024,04:02:44.000,376905046,-1217908532,98901,128135,26,3,15641,26.43,27.29,
08/27/2024,21:03:08.63,08/28/2024,04:02:45.000,376906454,-1217908518,99371,128604,26,3,15519,26.38,27.33,
08/27/2024,21:03:09.63,08/28/2024,04:02:46.000,376907853,-1217908497,99107,128340,26,3,15276,26.27,27.33,
08/27/2024,21:03:10.63,08/28/2024,04:02:47.000,376909240,-1217908489,99531,128764,26,3,15073,26.30,27.29,
08/27/2024,21:03:11.63,08/28/2024,04:02:48.000,376910610,-1217908484,99612,128844,26,3,15038,26.16,27.22,
08/27/2024,21:03:12.63,08/28/2024,04:02:49.000,376911967,-1217908436,99461,128694,26,3,14918,26.08,27.26,
08/27/2024,21:03:13.63,08/28/2024,04:02:50.000,376913309,-1217908357,99831,129063,26,3,14792,26.02,27.29,
08/27/2024,21:03:14.63,08/28/2024,04:02:51.000,376914628,-1217908175,99904,129136,26,3,14680,25.87,27.23,
08/27/2024,21:03:15.63,08/28/2024,04:02:52.000,376915933,-1217907892,100147,129379,26,3,14585,25.86,27.19,
08/27/2024,21:03:16.63,08/28/2024,04:02:53.000,376917226,-1217907510,100229,129460,26,3,14456,25.79,27.17,
08/27/2024,21:03:17.63,08/28/2024,04:02:54.000,376918482,-1217907066,100685,129916,27,3,14425,25.65,27.13,
08/27/2024,21:03:18.63,08/28/2024,04:02:55.000,376919710,-1217906554,100881,130112,26,3,14289,25.76,27.22,
08/27/2024,21:03:19.63,08/28/2024,04:02:56.000,376920906,-1217905955,100823,130054,26,3,14169,25.73,27.25,
08/27/2024,21:03:20.63,08/28/2024,04:02:57.000,376922062,-1217905280,100941,130171,27,3,14031,25.54,27.30,
08/27/2024,21:03:21.63,08/28/2024,04:02:58.000,376923179,-1217904531,101025,130255,27,3,13749,25.42,27.29,
08/27/2024,21:03:22.63,08/28/2024,04:02:59.000,376924240,-1217903722,101237,130466,27,3,13400,25.35,27.34,
08/27/2024,21:03:23.63,08/28/2024,04:03:00.000,376925240,-1217902856,101203,130433,27,3,13005,25.28,27.39,
08/27/2024,21:03:24.63,08/28/2024,04:03:01.000,376926164,-1217901932,101428,130657,27,3,12659,25.25,27.44,
08/27/2024,21:03:25.63,08/28/2024,04:03:02.000,376927030,-1217900986,101861,131090,27,3,12390,25.09,27.42,
08/27/2024,21:03:26.63,08/28/2024,04:03:03.000,376927849,-1217900013,102006,131235,27,3,12017,24.92,27.46,
08/27/2024,21:03:27.63,08/28/2024,04:03:04.000,376928606,-1217899022,101900,131129,27,3,12088,24.93,27.43,
08/27/2024,21:03:28.63,08/28/2024,04:03:05.000,376929322,-1217897995,101914,131142,27,3,12182,24.85,27.39,
08/27/2024,21:03:29.63,08/28/2024,04:03:06.000,376930004,-1217896915,101882,131110,27,3,12257,24.82,27.33,
08/27/2024,21:03:30.63,08/28/2024,04:03:07.000,376930630,-1217895774,102313,131541,27,3,12359,24.71,27.45,
08/27/2024,21:03:31.63,08/28/2024,04:03:08.000,376931223,-1217894594,102371,131599,27,3,12441,24.50,27.40,
08/27/2024,21:03:32.63,08/28/2024,04:03:09.000,376931788,-1217893381,102415,131643,26,3,12528,24.55,27.41,
08/27/2024,21:03:33.63,08/28/2024,04:03:10.000,376932295,-1217892114,102539,131766,27,3,12626,24.60,27.43,
08/27/2024,21:03:34.63,08/28/2024,04:03:11.000,376932765,-1217890820,102653,131880,27,3,12381,24.58,27.46,
08/27/2024,21:03:35.63,08/28/2024,04:03:12.000,376933197,-1217889517,102743,131970,27,3,12488,24.57,27.45,
08/27/2024,21:03:36.63,08/28/2024,04:03:13.000,376933629,-1217888214,102758,131985,27,3,12838,24.60,27.46,
08/27/2024,21:03:38.61,08/28/2024,04:03:15.000,376934514,-1217885576,102941,132167,27,3,13074,24.62,27.40,
08/27/2024,21:03:39.61,08/28/2024,04:03:16.000,376934960,-1217884210,102947,132173,27,3,13202,24.50,27.45,
08/27/2024,21:03:40.61,08/28/2024,04:03:17.000,376935407,-1217882824,102948,132174,27,3,13402,24.65,27.46,
08/27/2024,21:03:41.61,08/28/2024,04:03:18.000,376935854,-1217881414,102910,132136,27,3,13579,24.53,27.47,
08/27/2024,21:03:42.61,08/28/2024,04:03:19.000,376936316,-1217879989,102874,132100,27,3,13738,24.46,27.50,
08/27/2024,21:03:43.61,08/28/2024,04:03:20.000,376936789,-1217878553,102884,132109,27,3,13945,24.50,27.51,
08/27/2024,21:03:44.61,08/28/2024,04:03:21.000,376937275,-1217877099,102876,132101,27,3,13976,24.52,27.47,
08/27/2024,21:03:45.61,08/28/2024,04:03:22.000,376937759,-1217875632,103033,132257,27,3,13933,24.44,27.48,
08/27/2024,21:03:46.61,08/28/2024,04:03:23.000,376938235,-1217874166,103042,132266,27,3,13900,24.49,27.41,
08/27/2024,21:03:47.61,08/28/2024,04:03:24.000,376938711,-1217872705,103023,132247,27,3,13811,24.59,27.50,
08/27/2024,21:03:48.61,08/28/2024,04:03:25.000,376939183,-1217871250,103120,132344,27,3,13826,24.73,27.39,
08/27/2024,21:03:49.61,08/28/2024,04:03:26.000,376939658,-1217869801,103127,132351,27,3,13837,24.89,27.41,
08/27/2024,21:03:50.61,08/28/2024,04:03:27.000,376940134,-1217868350,103157,132380,27,3,13869,24.97,27.53,
08/27/2024,21:03:51.61,08/28/2024,04:03:28.000,376940607,-1217866894,103116,132340,27,3,13793,24.94,27.54,
08/27/2024,21:03:52.61,08/28/2024,04:03:29.000,376941079,-1217865444,103092,132316,27,3,13841,24.81,27.45,
08/27/2024,21:03:53.61,08/28/2024,04:03:30.000,376941538,-1217863985,103026,132249,26,3,13552,24.95,27.46,
08/27/2024,21:03:54.61,08/28/2024,04:03:31.000,376942004,-1217862554,103105,132327,27,3,13572,24.86,27.45,
08/27/2024,21:03:55.61,08/28/2024,04:03:32.000,376942466,-1217861128,103044,132266,27,3,13352,24.86,27.40,
08/27/2024,21:03:56.61,08/28/2024,04:03:33.000,376942941,-1217859731,102848,132071,27,3,13015,24.93,27.36,
08/27/2024,21:03:57.61,08/28/2024,04:03:34.000,376943395,-1217858355,103075,132298,27,3,12641,24.96,27.32,
08/27/2024,21:03:58.61,08/28/2024,04:03:35.000,376943870,-1217857036,102872,132094,27,3,12313,25.20,27.30,
08/27/2024,21:03:59.61,08/28/2024,04:03:36.000,376944386,-1217855781,103094,132315,27,3,12009,25.40,27.30,
08/27/2024,21:04:00.61,08/28/2024,04:03:37.000,376944934,-1217854585,103307,132529,27,3,11661,25.34,27.22,
08/27/2024,21:04:01.61,08/28/2024,04:03:38.000,376945498,-1217853449,103287,132508,27,3,11546,25.31,27.23,
08/27/2024,21:04:02.61,08/28/2024,04:03:39.000,376946092,-1217852369,103535,132756,27,3,11422,25.29,27.23,
08/27/2024,21:04:03.61,08/28/2024,04:03:40.000,376946718,-1217851325,103346,132567,27,3,11265,25.25,27.22,
08/27/2024,21:04:04.61,08/28/2024,04:03:41.000,376947360,-1217850333,103256,132477,27,3,11158,25.21,27.30,
08/27/2024,21:04:05.61,08/28/2024,04:03:42.000,376948034,-1217849391,103421,132642,27,3,11115,24.88,27.30,
08/27/2024,21:04:06.61,08/28/2024,04:03:43.000,376948730,-1217848481,103639,132860,27,3,10642,24.98,27.36,
08/27/2024,21:04:07.61,08/28/2024,04:03:44.000,376949433,-1217847645,104375,133595,27,3,10567,24.90,27.37,
08/27/2024,21:04:08.61,08/28/2024,04:03:45.000,376950151,-1217846855,104645,133865,27,3,10322,24.88,27.34,
08/27/2024,21:04:09.61,08/28/2024,04:03:46.000,376950869,-1217846091,104762,133981,27,3,9778,24.84,27.41,
08/27/2024,21:04:10.61,08/28/2024,04:03:47.000,376951559,-1217845363,104474,133694,27,3,8954,24.73,27.38,
08/27/2024,21:04:11.61,08/28/2024,04:03:48.000,376952192,-1217844690,104501,133720,27,3,8104,24.61,27.41,
08/27/2024,21:04:12.61,08/28/2024,04:03:49.000,376952768,-1217844082,104491,133711,27,3,7205,24.66,27.46,
08/27/2024,21:04:13.61,08/28/2024,04:03:50.000,376953294,-1217843558,104234,133453,27,3,6142,24.62,27.43,
08/27/2024,21:04:14.61,08/28/2024,04:03:51.000,376953741,-1217843096,104299,133518,27,3,4857,24.57,27.44,
08/27/2024,21:04:15.61,08/28/2024,04:03:52.000,376954102,-1217842728,104547,133765,27,3,3666,24.51,27.44,
08/27/2024,21:04:16.61,08/28/2024,04:03:53.000,376954383,-1217842443,104644,133863,27,3,2482,24.53,27.42,
08/27/2024,21:04:17.61,08/28/2024,04:03:54.000,376954582,-1217842245,104774,133993,27,3,1315,24.49,27.43,
08/27/2024,21:04:18.61,08/28/2024,04:03:55.000,376954697,-1217842124,104788,134007,27,3,271,24.52,27.41,
08/27/2024,21:04:19.61,08/28/2024,04:03:56.000,376954732,-1217842077,104940,134159,27,3,223,24.54,27.44,
08/27/2024,21:04:20.61,08/28/2024,04:03:57.000,376954748,-1217842061,104915,134133,27,3,2067,24.47,27.43,
08/27/2024,21:04:21.61,08/28/2024,04:03:58.000,376954853,-1217841954,104801,134020,27,3,3943,24.56,27.48,
08/27/2024,21:04:22.61,08/28/2024,04:03:59.000,376955093,-1217841719,104772,133990,27,3,5055,24.49,27.45,
08/27/2024,21:04:23.61,08/28/2024,04:04:00.000,376955443,-1217841422,104748,133966,27,3,5772,24.43,27.49,
08/27/2024,21:04:24.61,08/28/2024,04:04:01.000,376955910,-1217841212,104792,134010,27,3,6582,24.57,27.45,
08/27/2024,21:04:25.61,08/28/2024,04:04:02.000,376956468,-1217841177,104721,133939,27,3,7394,24.39,27.55,
08/27/2024,21:04:26.61,08/28/2024,04:04:03.000,376957070,-1217841382,104475,133693,27,3,8264,24.44,27.63,
08/27/2024,21:04:27.61,08/28/2024,04:04:04.000,376957679,-1217841850,104129,133347,27,3,9251,24.45,27.66,
08/27/2024,21:04:28.61,08/28/2024,04:04:05.000,376958286,-1217842524,103786,133004,27,3,10169,24.40,27.75,
08/27/2024,21:04:29.61,08/28/2024,04:04:06.000,376958935,-1217843301,103630,132848,27,3,10999,24.35,27.69,
08/27/2024,21:04:30.61,08/28/2024,04:04:07.000,376959663,-1217844131,103608,132826,27,3,11745,24.29,27.69,
08/27/2024,21:04:31.61,08/28/2024,04:04:08.000,376960477,-1217844953,103522,132740,27,3,12415,24.25,27.73,
08/27/2024,21:04:32.61,08/28/2024,04:04:09.000,376961390,-1217845733,103381,132599,27,3,13050,24.17,27.81,
08/27/2024,21:04:33.61,08/28/2024,04:04:10.000,376962393,-1217846475,103350,132567,27,3,13602,24.10,27.70,
08/27/2024,21:04:34.61,08/28/2024,04:04:11.000,376963474,-1217847170,103301,132519,27,3,14162,24.06,27.75,
08/27/2024,21:04:35.61,08/28/2024,04:04:12.000,376964639,-1217847785,103265,132483,27,3,14669,24.04,27.74,
08/27/2024,21:04:36.61,08/28/2024,04:04:13.000,376965889,-1217848270,103219,132436,27,3,15075,23.96,27.76,
08/27/2024,21:04:37.61,08/28/2024,04:04:14.000,376967209,-1217848608,103126,132343,27,3,15416,23.83,27.73,
08/27/2024,21:04:38.61,08/28/2024,04:04:15.000,376968573,-1217848870,103114,132331,27,3,15766,23.85,27.69,
08/27/2024,21:04:39.61,08/28/2024,04:04:16.000,376969972,-1217849100,102973,132190,27,3,16077,23.85,27.72,
